"_id","_labels","age","anime_percentage","armament_haki","average_rating_ep","awakening_fruit_of_devil","birth_month","bood_type","bounty_EUR","bounty_USD","chapters_later","class_name","conquerors_haki","days_later","deceased","devil_fruit","height_in_foot","height_in_meters","hometown","manga_percentage","name_character","name_crew","name_race","name_saga","number_chapter","number_ep","observation_haki","page_chapter","payoff","rank_episode_ep","rank_height","rank_wanted","release_date_chapter","sea_name","setup","title_chapter","title_ep","total_chapters","total_episodes","total_pages","total_votes_ep","year_of_release_ep","years_later","_start","_end","_type"
"1244",":Manga","","","","","","","","","","","","","","","","","","","","","","","","287","","","19","","","","","August 11, 2003","","","Godkiller","","","","","","","",,,
"1245",":Manga","","","","","","","","","","","","","","","","","","","","","","","","288","","","19","","","","","August 25, 2003","","","Curse","","","","","","","",,,
"1246",":Manga","","","","","","","","","","","","","","","","","","","","","","","","289","","","21","","","","","September 1, 2003","","","Full Moon","","","","","","","",,,
"1247",":Manga","","","","","","","","","","","","","","","","","","","","","","","","290","","","19","","","","","September 8, 2003","","","The Light of Shandora","","","","","","","",,,
"1248",":Manga","","","","","","","","","","","","","","","","","","","","","","","","291","","","19","","","","","September 13, 2003","","","I'm Right Here","","","","","","","",,,
"1249",":Manga","","","","","","","","","","","","","","","","","","","","","","","","292","","","19","","","","","September 22, 2003","","","Meeting a Broken Moon Through the Clouds","","","","","","","",,,
"1250",":Manga","","","","","","","","","","","","","","","","","","","","","","","","293","","","19","","","","","September 29, 2003","","","Bolero","","","","","","","",,,
"1251",":Manga","","","","","","","","","","","","","","","","","","","","","","","","294","","","19","","","","","October 6, 2003","","","Raigoh","","","","","","","",,,
"1252",":Manga","","","","","","","","","","","","","","","","","","","","","","","","295","","","19","","","","","October 11, 2003","","","Giant Jack","","","","","","","",,,
"1253",":Manga","","","","","","","","","","","","","","","","","","","","","","","","296","","","19","","","","","October 20, 2003","","","High-Altitude Situation","","","","","","","",,,
"1254",":Manga","","","","","","","","","","","","","","","","","","","","","","","","297","","","19","","","","","October 27, 2003","","","Praises of the Earth","","","","","","","",,,
"1255",":Manga","","","","","","","","","","","","","","","","","","","","","","","","298","","","19","","","","","November 1, 2003","","","Love Song","","","","","","","",,,
"1256",":Manga","","","","","","","","","","","","","","","","","","","","","","","","299","","","19","","","","","November 10, 2003","","","Fantasia","","","","","","","",,,
"1257",":Manga","","","","","","","","","","","","","","","","","","","","","","","","300","","","19","","","","","November 22, 2003","","","Symphony","","","","","","","",,,
"1258",":Manga","","","","","","","","","","","","","","","","","","","","","","","","301","","","19","","","","","December 1, 2003","","","I Was Here","","","","","","","",,,
"1259",":Manga","","","","","","","","","","","","","","","","","","","","","","","","302","","","19","","","","","December 8, 2003","","","Finale","","","","","","","",,,
"1260",":Manga","","","","","","","","","","","","","","","","","","","","","","","","303","","","19","","","","","December 15, 2003","","","Rich Pirates","","","","","","","",,,
"1261",":Manga","","","","","","","","","","","","","","","","","","","","","","","","304","","","21","","","","","December 22, 2003","","","Adventure on a Long Island","","","","","","","",,,
"1262",":Manga","","","","","","","","","","","","","","","","","","","","","","","","305","","","19","","","","","January 5, 2004","","","Foxy the Silver Fox","","","","","","","",,,
"1263",":Manga","","","","","","","","","","","","","","","","","","","","","","","","306","","","19","","","","","January 19, 2004","","","Donut Race!!","","","","","","","",,,
"1264",":Manga","","","","","","","","","","","","","","","","","","","","","","","","307","","","19","","","","","January 26, 2004","","","Ready, Donuts!!","","","","","","","",,,
"1265",":Manga","","","","","","","","","","","","","","","","","","","","","","","","308","","","19","","","","","February 2, 2004","","","The Grand Interference Plan","","","","","","","",,,
"1266",":Manga","","","","","","","","","","","","","","","","","","","","","","","","309","","","19","","","","","February 9, 2004","","","Groggy Monsters","","","","","","","",,,
"1267",":Manga","","","","","","","","","","","","","","","","","","","","","","","","310","","","19","","","","","February 16, 2004","","","Groggy Ring!!","","","","","","","",,,
"1268",":Manga","","","","","","","","","","","","","","","","","","","","","","","","311","","","19","","","","","February 23, 2004","","","Rough Game","","","","","","","",,,
"1269",":Manga","","","","","","","","","","","","","","","","","","","","","","","","312","","","19","","","","","March 1, 2004","","","Goal!!","","","","","","","",,,
"1270",":Manga","","","","","","","","","","","","","","","","","","","","","","","","313","","","19","","","","","March 8, 2004","","","Main Event","","","","","","","",,,
"1271",":Manga","","","","","","","","","","","","","","","","","","","","","","","","314","","","19","","","","","March 15, 2004","","","Combat!!!","","","","","","","",,,
"1272",":Manga","","","","","","","","","","","","","","","","","","","","","","","","315","","","19","","","","","March 22, 2004","","","Secret Room","","","","","","","",,,
"1273",":Manga","","","","","","","","","","","","","","","","","","","","","","","","316","","","19","","","","","March 29, 2004","","","Brother Soul","","","","","","","",,,
"1274",":Manga","","","","","","","","","","","","","","","","","","","","","","","","317","","","21","","","","","April 12, 2004","","","K.O.","","","","","","","",,,
"1275",":Manga","","","","","","","","","","","","","","","","","","","","","","","","318","","","19","","","","","April 19, 2004","","","Closure","","","","","","","",,,
"1276",":Manga","","","","","","","","","","","","","","","","","","","","","","","","319","","","19","","","","","April 26, 2004","","","Marine Headquarters ""Admiral"" Aokiji","","","","","","","",,,
"1277",":Manga","","","","","","","","","","","","","","","","","","","","","","","","320","","","19","","","","","May 10, 2004","","","Greatest Power","","","","","","","",,,
"1278",":Manga","","","","","","","","","","","","","","","","","","","","","","","","321","","","19","","","","","May 17, 2004","","","One-on-One","","","","","","","",,,
"1279",":Manga","","","","","","","","","","","","","","","","","","","","","","","","322","","","19","","","","","May 24, 2004","","","Puffing Tom","","","","","","","",,,
"1280",":Manga","","","","","","","","","","","","","","","","","","","","","","","","323","","","19","","","","","May 31, 2004","","","The Water Metropolis, Water 7","","","","","","","",,,
"1281",":Manga","","","","","","","","","","","","","","","","","","","","","","","","324","","","19","","","","","June 7, 2004","","","Adventure in the City of Water","","","","","","","",,,
"1282",":Manga","","","","","","","","","","","","","","","","","","","","","","","","325","","","19","","","","","June 14, 2004","","","The Franky Family","","","","","","","",,,
"1283",":Manga","","","","","","","","","","","","","","","","","","","","","","","","326","","","17","","","","","June 21, 2004","","","Iceburg-san","","","","","","","",,,
"1284",":Manga","","","","","","","","","","","","","","","","","","","","","","","","327","","","21","","","","","June 28, 2004","","","Shipyard Island, Construction Dock No. 1","","","","","","","",,,
"1285",":Manga","","","","","","","","","","","","","","","","","","","","","","","","328","","","19","","","","","July 12, 2004","","","The Pirate Kidnapping Incident","","","","","","","",,,
"1286",":Manga","","","","","","","","","","","","","","","","","","","","","","","","329","","","19","","","","","July 17, 2004","","","My Name is ""Franky""","","","","","","","",,,
"1287",":Manga","","","","","","","","","","","","","","","","","","","","","","","","330","","","19","","","","","July 26, 2004","","","I've Decided","","","","","","","",,,
"1288",":Manga","","","","","","","","","","","","","","","","","","","","","","","","331","","","19","","","","","August 2, 2004","","","A Big Quarrel","","","","","","","",,,
"1289",":Manga","","","","","","","","","","","","","","","","","","","","","","","","332","","","19","","","","","August 9, 2004","","","Luffy vs. Usopp","","","","","","","",,,
"1290",":Manga","","","","","","","","","","","","","","","","","","","","","","","","333","","","19","","","","","August 23, 2004","","","Captain","","","","","","","",,,
"1291",":Manga","","","","","","","","","","","","","","","","","","","","","","","","334","","","19","","","","","August 30, 2004","","","The Case of the Sealed Room","","","","","","","",,,
"1292",":Manga","","","","","","","","","","","","","","","","","","","","","","","","335","","","19","","","","","September 6, 2004","","","Warning","","","","","","","",,,
"1293",":Manga","","","","","","","","","","","","","","","","","","","","","","","","336","","","19","","","","","September 13, 2004","","","Luffy vs. Franky","","","","","","","",,,
"1294",":Manga","","","","","","","","","","","","","","","","","","","","","","","","337","","","19","","","","","September 18, 2004","","","Bodyguards of the ""Water Metropolis""","","","","","","","",,,
"1295",":Manga","","","","","","","","","","","","","","","","","","","","","","","","338","","","19","","","","","September 27, 2004","","","Coup de Vent","","","","","","","",,,
"1296",":Manga","","","","","","","","","","","","","","","","","","","","","","","","339","","","19","","","","","October 4, 2004","","","Rumors","","","","","","","",,,
"1297",":Manga","","","","","","","","","","","","","","","","","","","","","","","","340","","","19","","","","","October 9, 2004","","","The Woman Who Brings Darkness","","","","","","","",,,
"1298",":Manga","","","","","","","","","","","","","","","","","","","","","","","","341","","","19","","","","","October 18, 2004","","","Devil","","","","","","","",,,
"1299",":Manga","","","","","","","","","","","","","","","","","","","","","","","","342","","","19","","","","","October 25, 2004","","","Messengers of Darkness","","","","","","","",,,
"1300",":Manga","","","","","","","","","","","","","","","","","","","","","","","","343","","","19","","","","","November 1, 2004","","","Cipher Pol No. 9","","","","","","","",,,
"1301",":Manga","","","","","","","","","","","","","","","","","","","","","","","","344","","","19","","","","","November 8, 2004","","","Opposing Powers","","","","","","","",,,
